Order_ID,Order_Date,Customer_Name,Region,Category,Product,Quantity,Unit_Price,Sales,Profit
734,2025-01-12,Customer_25,South,Office Supplies,Paper,1,200,200,31.65
735,2025-03-12,Customer_60,South,Furniture,Table,5,100,500,50.11
736,2025-07-24,Customer_186,North,Office Supplies,Notebook,6,200,1200,141.65
737,2025-12-20,Customer_153,North,Office Supplies,Marker,5,20,100,24.08
738,2025-10-23,Customer_198,North,Furniture,Chair,6,100,600,164.13
739,2025-08-11,Customer_192,South,Furniture,Chair,10,20,200,43.89
740,2025-11-20,Customer_135,East,Furniture,Chair,1,100,100,19.88
741,2025-03-18,Customer_40,South,Furniture,Bookshelf,1,800,800,192.76
742,2025-07-21,Customer_57,North,Furniture,Bookshelf,7,100,700,177.1
743,2025-03-17,Customer_122,North,Electronics,Keyboard,10,800,8000,726.79
744,2025-07-24,Customer_129,West,Furniture,Chair,7,800,5600,608.62
745,2025-03-11,Customer_125,South,Furniture,Bookshelf,7,800,5600,1151.88
746,2025-10-15,Customer_63,South,Office Supplies,Marker,2,100,200,50.18
747,2025-06-15,Customer_29,North,Office Supplies,Marker,7,200,1400,224.5
748,2025-04-08,Customer_198,North,Furniture,Table,5,50,250,74.32
749,2025-11-12,Customer_113,South,Furniture,Bookshelf,1,50,50,6.2
750,2025-07-11,Customer_190,North,Electronics,Laptop,1,50,50,14.44
751,2025-03-17,Customer_178,East,Furniture,Chair,2,100,200,35.8
752,2025-01-12,Customer_53,South,Furniture,Desk,9,500,4500,1102.85
753,2025-10-08,Customer_178,South,Furniture,Bookshelf,1,200,200,41.65
754,2025-12-06,Customer_44,East,Office Supplies,Pen,1,100,100,12.42
755,2025-12-23,Customer_120,North,Office Supplies,Paper,1,20,20,3.31
756,2025-05-19,Customer_5,North,Office Supplies,Paper,5,800,4000,660.14
757,2025-07-14,Customer_125,East,Office Supplies,Pen,10,500,5000,496.82
758,2025-04-12,Customer_11,North,Office Supplies,Stapler,4,500,2000,294.17
759,2025-09-08,Customer_89,North,Furniture,Desk,6,100,600,130.53
760,2025-05-01,Customer_161,North,Office Supplies,Paper,5,200,1000,275.89
761,2025-01-16,Customer_39,South,Office Supplies,Paper,6,200,1200,269.43
762,2025-02-14,Customer_107,South,Office Supplies,Stapler,4,500,2000,227.21
763,2025-06-09,Customer_139,West,Office Supplies,Paper,3,50,150,33.53
764,2025-10-25,Customer_80,South,Office Supplies,Notebook,9,50,450,78.58
765,2025-03-16,Customer_82,South,Office Supplies,Marker,2,500,1000,197.25
766,2025-03-02,Customer_187,South,Electronics,Keyboard,1,100,100,27.36
767,2025-07-31,Customer_191,West,Furniture,Table,5,50,250,62.85
768,2025-02-24,Customer_196,North,Electronics,Mouse,10,500,5000,693.55
769,2025-10-18,Customer_60,South,Office Supplies,Notebook,1,100,100,9.75
770,2025-09-02,Customer_183,West,Electronics,Headphones,6,50,300,80.24
771,2025-09-09,Customer_50,South,Furniture,Desk,4,20,80,13.59
772,2025-01-08,Customer_191,South,Furniture,Cabinet,4,50,200,18.91
773,2025-08-13,Customer_118,East,Office Supplies,Stapler,4,200,800,135.26
774,2025-01-22,Customer_101,East,Office Supplies,Stapler,10,800,8000,1646.6
775,2025-10-02,Customer_116,North,Office Supplies,Pen,8,20,160,43.7
776,2025-05-06,Customer_189,West,Office Supplies,Marker,1,500,500,82.61
777,2025-11-19,Customer_113,East,Electronics,Mouse,7,100,700,175.15
778,2025-05-27,Customer_76,West,Furniture,Desk,10,20,200,46.36
779,2025-03-14,Customer_185,North,Furniture,Cabinet,9,20,180,21.52
780,2025-10-27,Customer_101,South,Office Supplies,Marker,7,100,700,125.44
781,2025-04-02,Customer_117,South,Furniture,Bookshelf,2,100,200,30.26
782,2025-11-29,Customer_24,North,Office Supplies,Notebook,2,800,1600,286.19
783,2025-07-05,Customer_187,West,Electronics,Headphones,9,500,4500,1300.26
784,2025-07-13,Customer_197,North,Office Supplies,Stapler,3,100,300,61.32
785,2025-12-04,Customer_46,South,Electronics,Mouse,1,200,200,29.55
786,2025-08-17,Customer_34,North,Furniture,Desk,4,20,80,17.36
787,2025-05-10,Customer_128,West,Electronics,Monitor,9,20,180,38.48
788,2025-09-10,Customer_117,West,Electronics,Mouse,7,200,1400,136.46
789,2025-11-04,Customer_159,East,Electronics,Mouse,9,50,450,40.84
790,2025-03-17,Customer_38,North,Electronics,Keyboard,1,800,800,165.74
791,2025-11-05,Customer_13,North,Furniture,Table,2,200,400,119.45
792,2025-03-24,Customer_117,South,Office Supplies,Paper,10,100,1000,284.93
793,2025-02-17,Customer_98,East,Furniture,Table,2,200,400,106.21
794,2025-02-03,Customer_32,South,Furniture,Cabinet,5,100,500,97.98
795,2025-09-26,Customer_28,North,Electronics,Mouse,10,800,8000,2363.66
796,2025-09-28,Customer_110,East,Electronics,Monitor,10,100,1000,137.13
797,2025-10-22,Customer_158,South,Office Supplies,Paper,10,200,2000,388.67
798,2025-11-20,Customer_157,South,Furniture,Cabinet,4,800,3200,460.5
799,2025-04-10,Customer_120,North,Electronics,Laptop,2,800,1600,426.52
800,2025-11-12,Customer_86,North,Furniture,Cabinet,6,500,3000,771.99
801,2025-04-19,Customer_66,East,Electronics,Mouse,2,100,200,29.21
802,2025-10-09,Customer_176,North,Furniture,Chair,6,100,600,100.28
803,2025-10-19,Customer_50,South,Office Supplies,Pen,6,100,600,169.74
804,2025-09-03,Customer_124,South,Furniture,Chair,3,800,2400,435.21
805,2025-10-02,Customer_191,West,Furniture,Cabinet,1,500,500,72.93
806,2025-12-14,Customer_54,North,Furniture,Bookshelf,10,800,8000,1223.83
807,2025-07-01,Customer_8,East,Electronics,Mouse,6,200,1200,261.4
808,2025-03-26,Customer_48,West,Office Supplies,Marker,10,20,200,54.04
809,2025-06-07,Customer_70,North,Office Supplies,Paper,7,20,140,26.51
810,2025-05-02,Customer_56,East,Furniture,Cabinet,9,100,900,106.65
811,2025-07-11,Customer_114,North,Electronics,Mouse,9,20,180,46.04
812,2025-09-14,Customer_124,East,Electronics,Mouse,9,100,900,225.56
813,2025-03-15,Customer_53,South,Electronics,Headphones,1,200,200,33.05
814,2025-09-25,Customer_12,East,Electronics,Laptop,10,20,200,30.66
815,2025-01-24,Customer_6,East,Electronics,Headphones,10,100,1000,220.55
816,2025-04-18,Customer_74,South,Furniture,Desk,5,500,2500,375.53
817,2025-08-14,Customer_39,East,Office Supplies,Pen,3,100,300,31.55
818,2025-11-15,Customer_53,North,Office Supplies,Marker,9,100,900,180.77
819,2025-05-19,Customer_44,South,Electronics,Keyboard,2,100,200,42.98
820,2025-06-23,Customer_34,North,Office Supplies,Stapler,1,200,200,55.74
821,2025-01-26,Customer_23,North,Electronics,Monitor,7,200,1400,167.13
822,2025-11-02,Customer_80,East,Office Supplies,Stapler,6,50,300,71.05
823,2025-12-10,Customer_146,West,Office Supplies,Pen,3,20,60,15.53
824,2025-12-24,Customer_80,West,Furniture,Chair,8,200,1600,209.56
825,2025-04-25,Customer_94,East,Electronics,Headphones,7,50,350,81.87
826,2025-12-07,Customer_125,West,Furniture,Table,1,20,20,3.69
827,2025-06-29,Customer_73,South,Furniture,Cabinet,6,500,3000,619.29
828,2025-09-18,Customer_84,North,Electronics,Monitor,9,800,7200,688.34
829,2025-06-04,Customer_152,West,Office Supplies,Stapler,7,50,350,75.81
830,2025-10-08,Customer_17,West,Electronics,Monitor,6,50,300,77.72
831,2025-10-30,Customer_140,East,Furniture,Cabinet,4,50,200,45.15
832,2025-02-09,Customer_30,West,Office Supplies,Marker,10,500,5000,909.2
833,2025-10-12,Customer_79,South,Electronics,Monitor,7,20,140,29.63
834,2025-12-17,Customer_127,East,Office Supplies,Stapler,1,20,20,2.56
835,2025-03-13,Customer_170,South,Office Supplies,Pen,3,200,600,118.13
836,2025-07-19,Customer_51,West,Office Supplies,Marker,4,800,3200,873.71
837,2025-06-03,Customer_184,West,Office Supplies,Paper,6,20,120,24.98
838,2025-11-10,Customer_76,South,Office Supplies,Stapler,1,100,100,27.82
839,2025-01-28,Customer_29,East,Electronics,Headphones,5,20,100,13.18
840,2025-12-26,Customer_183,East,Office Supplies,Stapler,7,200,1400,229.52
841,2025-10-07,Customer_36,West,Electronics,Mouse,4,500,2000,329.22
842,2025-07-04,Customer_172,East,Furniture,Desk,3,50,150,12.38
843,2025-11-28,Customer_169,West,Electronics,Mouse,7,50,350,34.52
844,2025-11-25,Customer_160,West,Furniture,Cabinet,3,200,600,115.24
845,2025-10-10,Customer_58,East,Furniture,Cabinet,3,200,600,127.8
846,2025-10-23,Customer_106,East,Furniture,Desk,9,500,4500,723.3
847,2025-01-20,Customer_29,East,Office Supplies,Stapler,10,200,2000,583.16
848,2025-02-10,Customer_120,East,Electronics,Headphones,9,20,180,35.12
849,2025-11-09,Customer_162,West,Electronics,Mouse,2,800,1600,351.06
850,2025-10-24,Customer_88,North,Furniture,Bookshelf,9,20,180,32.97
851,2025-09-20,Customer_108,East,Furniture,Bookshelf,6,100,600,86.18
852,2025-01-19,Customer_187,East,Office Supplies,Marker,10,100,1000,93.51
853,2025-08-31,Customer_169,North,Office Supplies,Notebook,5,800,4000,869.4
854,2025-05-27,Customer_130,South,Furniture,Chair,2,100,200,27.09
855,2025-11-12,Customer_4,East,Furniture,Table,2,500,1000,118.42
856,2025-10-30,Customer_95,West,Office Supplies,Notebook,3,100,300,75.65
857,2025-05-01,Customer_88,North,Furniture,Desk,2,50,100,21.1
858,2025-03-20,Customer_61,West,Furniture,Cabinet,8,800,6400,1409.71
859,2025-04-18,Customer_165,North,Office Supplies,Paper,5,20,100,9.16
860,2025-08-26,Customer_122,East,Furniture,Cabinet,9,50,450,73.6
861,2025-12-28,Customer_38,East,Furniture,Cabinet,9,200,1800,148.7
862,2025-08-18,Customer_25,North,Furniture,Table,9,800,7200,1136.46
863,2025-08-10,Customer_70,East,Office Supplies,Paper,5,20,100,13.62
864,2025-10-27,Customer_188,South,Furniture,Cabinet,10,50,500,97.19
865,2025-12-13,Customer_141,East,Office Supplies,Notebook,1,800,800,65.49
866,2025-02-04,Customer_135,North,Electronics,Monitor,2,800,1600,284.97
867,2025-04-23,Customer_50,East,Office Supplies,Paper,1,20,20,4.33
868,2025-01-30,Customer_182,North,Office Supplies,Notebook,2,20,40,10.74
869,2025-03-08,Customer_29,South,Furniture,Bookshelf,3,100,300,43.44
870,2025-12-05,Customer_197,East,Electronics,Monitor,7,800,5600,1560.98
871,2025-06-15,Customer_71,North,Furniture,Desk,1,200,200,33.1
872,2025-01-31,Customer_113,South,Furniture,Table,2,200,400,118.19
873,2025-04-13,Customer_166,South,Office Supplies,Stapler,8,20,160,17.86
874,2025-08-09,Customer_114,North,Electronics,Headphones,5,20,100,8.77
875,2025-02-06,Customer_5,West,Office Supplies,Paper,8,50,400,89.45
876,2025-01-01,Customer_39,East,Electronics,Monitor,6,200,1200,247.71
877,2025-09-21,Customer_112,West,Office Supplies,Stapler,7,800,5600,1410.11
878,2025-02-05,Customer_99,North,Office Supplies,Notebook,8,20,160,32.77
879,2025-07-03,Customer_15,West,Furniture,Table,2,100,200,39.52
880,2025-06-24,Customer_166,East,Electronics,Monitor,4,50,200,40.4
881,2025-07-16,Customer_179,East,Office Supplies,Notebook,7,20,140,30.62
882,2025-07-03,Customer_189,West,Furniture,Chair,4,50,200,17.57
883,2025-01-13,Customer_126,South,Office Supplies,Marker,7,20,140,35.62
884,2025-11-26,Customer_5,West,Furniture,Cabinet,1,100,100,9.23
885,2025-01-22,Customer_168,South,Furniture,Chair,9,200,1800,516.28
886,2025-10-02,Customer_19,South,Electronics,Headphones,1,800,800,88.92
887,2025-12-01,Customer_63,North,Electronics,Monitor,3,20,60,7.07
888,2025-01-26,Customer_157,West,Furniture,Chair,3,500,1500,141.11
889,2025-02-24,Customer_17,South,Electronics,Monitor,4,200,800,123.37
890,2025-12-14,Customer_176,North,Furniture,Table,10,500,5000,551.06
891,2025-04-20,Customer_86,South,Electronics,Headphones,2,20,40,5.61
892,2025-08-01,Customer_113,South,Electronics,Keyboard,4,500,2000,177.91
893,2025-02-21,Customer_200,West,Office Supplies,Marker,3,20,60,16.41
894,2025-02-11,Customer_23,South,Electronics,Laptop,10,100,1000,171.57
895,2025-09-01,Customer_37,South,Office Supplies,Notebook,5,500,2500,447.73
896,2025-05-03,Customer_153,North,Electronics,Headphones,3,800,2400,455.94
897,2025-02-15,Customer_108,East,Office Supplies,Paper,1,500,500,65.92
898,2025-03-02,Customer_195,East,Office Supplies,Pen,9,500,4500,577.08
899,2025-11-17,Customer_14,East,Office Supplies,Notebook,4,20,80,20.42
900,2025-12-17,Customer_41,South,Furniture,Cabinet,1,20,20,4.44
901,2025-05-26,Customer_86,East,Electronics,Monitor,10,200,2000,179.06
902,2025-01-27,Customer_8,South,Office Supplies,Notebook,8,500,4000,422.14
903,2025-05-01,Customer_108,East,Office Supplies,Stapler,4,800,3200,732.5
904,2025-06-16,Customer_59,East,Electronics,Laptop,2,50,100,24.23
905,2025-04-13,Customer_121,North,Furniture,Desk,10,200,2000,183.91
906,2025-08-12,Customer_46,West,Electronics,Mouse,7,100,700,77.01
907,2025-04-10,Customer_52,East,Office Supplies,Paper,6,50,300,26.12
908,2025-10-19,Customer_29,South,Electronics,Keyboard,8,200,1600,275.21
909,2025-06-25,Customer_164,South,Electronics,Keyboard,10,50,500,103.59
910,2025-10-11,Customer_134,West,Electronics,Laptop,8,50,400,84.06
911,2025-08-25,Customer_189,West,Furniture,Chair,4,50,200,30.4
912,2025-10-24,Customer_147,South,Electronics,Headphones,1,200,200,59.13
913,2025-01-21,Customer_109,North,Furniture,Bookshelf,9,200,1800,333.79
914,2025-12-23,Customer_62,West,Electronics,Monitor,2,500,1000,245.68
915,2025-12-21,Customer_34,South,Office Supplies,Stapler,6,100,600,79.56
916,2025-02-16,Customer_42,East,Electronics,Monitor,8,500,4000,977.61
917,2025-01-13,Customer_181,South,Furniture,Cabinet,7,50,350,88.82
918,2025-07-09,Customer_161,North,Office Supplies,Stapler,2,200,400,110.62
919,2025-06-20,Customer_110,East,Office Supplies,Pen,5,800,4000,1152.56
920,2025-10-05,Customer_159,North,Office Supplies,Notebook,6,800,4800,1368.45
921,2025-09-21,Customer_29,North,Office Supplies,Paper,7,100,700,127.66
922,2025-01-21,Customer_166,South,Furniture,Table,9,800,7200,682.14
923,2025-12-30,Customer_62,East,Electronics,Mouse,9,20,180,40.1
924,2025-10-25,Customer_83,South,Office Supplies,Notebook,6,100,600,114.47
925,2025-08-05,Customer_96,North,Furniture,Chair,6,200,1200,224.36
926,2025-09-27,Customer_116,East,Electronics,Monitor,10,100,1000,255.98
927,2025-12-21,Customer_23,West,Electronics,Mouse,2,200,400,111.02
928,2025-05-28,Customer_71,South,Electronics,Laptop,2,800,1600,180.08
929,2025-03-19,Customer_76,North,Electronics,Headphones,7,800,5600,1115.05
930,2025-03-09,Customer_114,West,Furniture,Table,1,100,100,12.16
931,2025-01-12,Customer_106,East,Electronics,Headphones,10,100,1000,224.27
932,2025-06-17,Customer_118,West,Furniture,Bookshelf,5,500,2500,272.57
933,2025-06-06,Customer_124,South,Electronics,Keyboard,6,100,600,149.61
934,2025-01-25,Customer_117,East,Electronics,Keyboard,3,500,1500,424.96
935,2025-12-31,Customer_45,South,Office Supplies,Paper,3,50,150,19.85
936,2025-01-22,Customer_113,South,Furniture,Bookshelf,5,100,500,60.29
937,2025-10-15,Customer_89,East,Office Supplies,Pen,3,100,300,53.6
938,2025-03-25,Customer_7,North,Office Supplies,Paper,7,200,1400,348.7
939,2025-08-23,Customer_190,North,Furniture,Desk,9,500,4500,687.97
940,2025-12-28,Customer_194,East,Furniture,Cabinet,10,800,8000,898.87
941,2025-10-17,Customer_177,East,Office Supplies,Stapler,2,800,1600,296.6
942,2025-01-21,Customer_79,North,Electronics,Headphones,1,200,200,43.17
943,2025-04-23,Customer_84,North,Furniture,Table,1,500,500,110.54
944,2025-10-26,Customer_51,East,Office Supplies,Notebook,1,20,20,3.97
945,2025-08-17,Customer_50,West,Office Supplies,Pen,8,100,800,170.16
946,2025-09-19,Customer_38,West,Electronics,Keyboard,7,100,700,115.46
947,2025-01-07,Customer_79,East,Furniture,Table,8,500,4000,397.09
948,2025-08-16,Customer_74,West,Office Supplies,Stapler,3,800,2400,704.35
949,2025-08-06,Customer_151,South,Office Supplies,Stapler,10,20,200,22.32
950,2025-06-05,Customer_17,East,Furniture,Bookshelf,10,200,2000,198.92
951,2025-07-29,Customer_45,West,Office Supplies,Paper,9,200,1800,425.26
952,2025-03-12,Customer_75,West,Electronics,Mouse,9,200,1800,160.72
953,2025-06-04,Customer_144,West,Office Supplies,Paper,8,50,400,34.36
954,2025-01-02,Customer_164,East,Electronics,Keyboard,8,20,160,35.81
955,2025-05-28,Customer_177,West,Furniture,Desk,4,20,80,8.5
956,2025-05-22,Customer_149,East,Furniture,Chair,8,500,4000,703.74
957,2025-05-13,Customer_96,North,Office Supplies,Stapler,9,800,7200,1487.22
958,2025-05-13,Customer_38,North,Electronics,Headphones,6,200,1200,327.88
959,2025-03-11,Customer_70,North,Furniture,Desk,6,200,1200,263.97
960,2025-07-02,Customer_136,East,Electronics,Keyboard,2,500,1000,122.64
961,2025-11-18,Customer_140,South,Electronics,Laptop,6,100,600,157.14
962,2025-12-17,Customer_25,East,Furniture,Table,9,500,4500,708.11
963,2025-03-15,Customer_96,East,Electronics,Mouse,8,200,1600,247.79
964,2025-03-25,Customer_129,South,Electronics,Mouse,4,50,200,50.98
965,2025-10-14,Customer_107,North,Office Supplies,Marker,8,20,160,16.9
966,2025-03-09,Customer_80,East,Electronics,Monitor,6,50,300,77.92
967,2025-11-02,Customer_182,South,Office Supplies,Paper,5,20,100,24.38
968,2025-03-02,Customer_177,South,Electronics,Mouse,4,100,400,43.03
969,2025-03-08,Customer_20,North,Electronics,Monitor,1,200,200,49.32
970,2025-01-22,Customer_169,North,Electronics,Laptop,9,500,4500,418.67
971,2025-03-02,Customer_78,North,Furniture,Chair,1,20,20,5.04
972,2025-11-05,Customer_48,South,Electronics,Headphones,6,20,120,12.0
973,2025-05-23,Customer_42,East,Office Supplies,Paper,9,800,7200,1546.92
974,2025-09-16,Customer_149,North,Office Supplies,Pen,1,500,500,63.87
975,2025-04-09,Customer_186,North,Furniture,Desk,2,50,100,28.25
976,2025-12-29,Customer_113,South,Furniture,Table,2,50,100,26.36
977,2025-07-14,Customer_105,South,Furniture,Desk,2,100,200,21.44
978,2025-02-26,Customer_196,West,Office Supplies,Notebook,6,800,4800,688.41
979,2025-01-21,Customer_30,West,Electronics,Keyboard,7,100,700,126.37
980,2025-06-09,Customer_142,South,Office Supplies,Stapler,7,100,700,207.68
981,2025-08-08,Customer_174,West,Electronics,Laptop,6,50,300,24.84
982,2025-12-12,Customer_113,West,Furniture,Chair,9,800,7200,1647.61
983,2025-03-03,Customer_178,West,Electronics,Monitor,10,20,200,48.62
984,2025-03-28,Customer_87,South,Electronics,Keyboard,4,500,2000,531.37
985,2025-07-26,Customer_186,West,Electronics,Mouse,8,100,800,198.61
986,2025-10-25,Customer_92,West,Office Supplies,Paper,8,800,6400,1361.26
987,2025-07-27,Customer_38,East,Furniture,Bookshelf,8,20,160,17.1
988,2025-09-08,Customer_8,South,Furniture,Desk,2,800,1600,146.6
989,2025-02-04,Customer_98,South,Furniture,Chair,10,800,8000,1215.44
990,2025-06-05,Customer_195,North,Office Supplies,Marker,2,800,1600,392.57
991,2025-09-10,Customer_170,East,Furniture,Desk,8,200,1600,305.69
992,2025-10-05,Customer_196,North,Furniture,Bookshelf,1,200,200,54.73
993,2025-03-02,Customer_97,East,Furniture,Cabinet,8,200,1600,140.67
994,2025-04-01,Customer_126,South,Office Supplies,Paper,7,50,350,52.06
995,2025-07-19,Customer_169,West,Furniture,Chair,9,800,7200,1430.4
996,2025-08-29,Customer_130,South,Furniture,Bookshelf,1,200,200,27.59
997,2025-10-30,Customer_197,East,Furniture,Bookshelf,5,100,500,46.76
998,2025-10-30,Customer_90,East,Electronics,Mouse,10,20,200,49.67
999,2025-11-17,Customer_110,North,Furniture,Cabinet,6,100,600,102.37
1000,2025-01-29,Customer_61,South,Office Supplies,Notebook,5,500,2500,246.72
